Route ID,Route Name,Network ID,Route Length (miles),Sequence,Link ID,Link Length (miles),Distance Along Route (miles),Street Name,Speed Limit (mph),From Cross Street,To Cross Street,From Distance Marker (miles),To Distance Marker (miles),Feed ID,Source Reference,Source ID
7418,1 - D460 (SB),S221R2,12.110785767140788,316,-734535607,0.03726527367896967,11.139561779747426,S STATE ST (S),30.0,N STATE ST,,,,hereA0116,TMC,116-09490
7418,1 - D460 (SB),S221R2,12.110785767140788,317,-1212373993,0.016560701461125243,11.176827053426395,S STATE ST (S),30.0,,,,,hereA0116,TMC,116-09490
7418,1 - D460 (SB),S221R2,12.110785767140788,318,-1212373992,0.023460992552266968,11.193387754887521,S STATE ST (S),30.0,,E SOCIAL HALL AVE,,,hereA0116,TMC,116-09490
7418,1 - D460 (SB),S221R2,12.110785767140788,319,-929620927,0.016569007314120938,11.216848747439787,S STATE ST (S),30.0,E SOCIAL HALL AVE,S REGENT ST,,,hereA0116,TMC,116-09490
7418,1 - D460 (SB),S221R2,12.110785767140788,320,-1212374092,0.02967588966689141,11.233417754753908,S STATE ST (S),30.0,S REGENT ST,,,,hereA0116,TMC,116-09490
7418,1 - D460 (SB),S221R2,12.110785767140788,321,-1212374091,0.02691113367459776,11.2630936444208,S STATE ST (S),30.0,,E 100 S,,,hereA0116,TMC,116-09490
7418,1 - D460 (SB),S221R2,12.110785767140788,322,-32095068,0.047612001262038635,11.2900047780954,S STATE ST (S),30.0,E 100 S,ORPHEUM AVE,,,hereA0116,TMC,116-09490
7418,1 - D460 (SB),S221R2,12.110785767140788,323,-1292778091,0.011040463244575525,11.337616779357438,S STATE ST (S),30.0,ORPHEUM AVE,,,,hereA0116,TMC,116-09490
7418,1 - D460 (SB),S221R2,12.110785767140788,324,-1292778090,0.04554190763986147,11.348657242602012,S STATE ST (S),30.0,,,,,hereA0116,TMC,116-09490
7418,1 - D460 (SB),S221R2,12.110785767140788,325,-1292772823,0.008280346281701597,11.394199150241874,S STATE ST (S),30.0,,,,,hereA0116,TMC,116-09490
7418,1 - D460 (SB),S221R2,12.110785767140788,326,-1292772822,0.005520230758873114,11.402479496523576,S STATE ST (S),30.0,,,,,hereA0116,TMC,116-09490
7418,1 - D460 (SB),S221R2,12.110785767140788,327,-972998966,0.030361267801126444,11.40799972728245,S STATE ST (S),30.0,,E 200 S,,,hereA0116,TMC,116-09490
7418,1 - D460 (SB),S221R2,12.110785767140788,328,-32132165,0.008970374133778493,11.438360995083576,S STATE ST (S),30.0,E 200 S,E 200 S,,,hereA0116,TMC,116-09490
7418,1 - D460 (SB),S221R2,12.110785767140788,329,-972997460,0.024151006273885004,11.447331369217354,S STATE ST (S),30.0,E 200 S,,,,hereA0116,TMC,116-06897
7418,1 - D460 (SB),S221R2,12.110785767140788,330,-972997462,0.03243134897030991,11.471482375491238,S STATE ST (S),30.0,,,,,hereA0116,TMC,116-06897
7418,1 - D460 (SB),S221R2,12.110785767140788,331,-972997461,0.0310512890847698,11.503913724461547,S STATE ST (S),30.0,,E GALLIVAN AVE,,,hereA0116,TMC,116-06897
7418,1 - D460 (SB),S221R2,12.110785767140788,332,-972997464,0.025531058093651974,11.534965013546318,S STATE ST (S),30.0,E GALLIVAN AVE,,,,hereA0116,TMC,116-06897
7418,1 - D460 (SB),S221R2,12.110785767140788,333,-1212181538,0.0158706569068833,11.56049607163997,S STATE ST (S),30.0,,,,,hereA0116,TMC,116-06897
7418,1 - D460 (SB),S221R2,12.110785767140788,334,-1212181537,0.013800570707114334,11.576366728546853,S STATE ST (S),30.0,,E 300 S,,,hereA0116,TMC,116-06897
7418,1 - D460 (SB),S221R2,12.110785767140788,335,-1212189436,0.009660399210397762,11.590167299253968,S STATE ST (S),30.0,E 300 S,,,,hereA0116,TMC,116-06897
7418,1 - D460 (SB),S221R2,12.110785767140788,336,-1212189435,0.031051281580415882,11.599827698464367,S STATE ST (S),30.0,,,,,hereA0116,TMC,116-06897
7418,1 - D460 (SB),S221R2,12.110785767140788,337,-971356298,0.023460966695052952,11.630878980044782,S STATE ST (S),30.0,,,,,hereA0116,TMC,116-06897
7418,1 - D460 (SB),S221R2,12.110785767140788,338,-1212183862,0.02346096530810803,11.654339946739835,S STATE ST (S),30.0,,,,,hereA0116,TMC,116-06897
7418,1 - D460 (SB),S221R2,12.110785767140788,339,-1212183861,0.01104045378251631,11.677800912047942,S STATE ST (S),30.0,,E EXCHANGE PL,,,hereA0116,TMC,116-06897
7418,1 - D460 (SB),S221R2,12.110785767140788,340,-971356296,0.017250708421056592,11.68884136583046,S STATE ST (S),30.0,E EXCHANGE PL,,,,hereA0116,TMC,116-06897
7418,1 - D460 (SB),S221R2,12.110785767140788,341,-971356295,0.02829602498187365,11.706092074251515,S STATE ST (S),30.0,,E 400 S,,,hereA0116,TMC,116-06897
7418,1 - D460 (SB),S221R2,12.110785767140788,342,-1212181283,0.015740331345543722,11.734388099233389,E 400 S (W),30.0,S STATE ST,,378.639,378.655,hereA0116,TMC,116-05663
7418,1 - D460 (SB),S221R2,12.110785767140788,343,-1212181282,0.020462430749274566,11.750128430578933,E 400 S (W),30.0,,,378.655,378.675,hereA0116,TMC,116-05663
7418,1 - D460 (SB),S221R2,12.110785767140788,344,-1315721036,0.028857274134085245,11.770590861328207,E 400 S (W),30.0,,,378.675,378.704,hereA0116,TMC,116-05663
7418,1 - D460 (SB),S221R2,12.110785767140788,345,-1315721035,0.006296132538070924,11.799448135462292,E 400 S (W),30.0,,,378.704,378.71,hereA0116,TMC,116-05663
7418,1 - D460 (SB),S221R2,12.110785767140788,346,-902158006,0.004197421692793076,11.805744268000362,E 400 S (W),30.0,,CACTUS ST,378.71,378.715,hereA0116,TMC,116-05663
7418,1 - D460 (SB),S221R2,12.110785767140788,347,-1202517712,0.034628728960430184,11.809941689693154,E 400 S (W),30.0,CACTUS ST,,378.715,378.749,hereA0116,TMC,116-05663
7418,1 - D460 (SB),S221R2,12.110785767140788,348,-1202517711,0.03357937353779823,11.844570418653584,E 400 S (W),30.0,,S MAIN ST,378.749,378.783,hereA0116,TMC,116-05663
7418,1 - D460 (SB),S221R2,12.110785767140788,349,-1103803780,0.007358104685993566,11.878149792191381,E 400 S (W),30.0,S MAIN ST,,378.783,378.79,hereA0116,TMC,116-05663
7418,1 - D460 (SB),S221R2,12.110785767140788,350,-1103803779,0.005928485785895115,11.885507896877375,E 400 S (SW),30.0,,W 400 S,378.79,378.796,hereA0116,TMC,116-05663
7418,1 - D460 (SB),S221R2,12.110785767140788,351,971346064,0.04512760968969611,11.89143638266327,W 400 S (W),30.0,E 400 S,,378.796,378.841,hereA0116,TMC,116-05663
7418,1 - D460 (SB),S221R2,12.110785767140788,352,1292956331,0.0241450602222317,11.936563992352967,W 400 S (W),30.0,,,378.841,378.865,hereA0116,TMC,116-05663
7418,1 - D460 (SB),S221R2,12.110785767140788,353,-1292956332,0.0026233909166353546,11.960709052575199,W 400 S (W),30.0,,,378.4,378.397,hereA0116,TMC,116-05663
7418,1 - D460 (SB),S221R2,12.110785767140788,354,-1212204184,0.02623390916557307,11.963332443491835,W 400 S (W),30.0,,,378.397,378.371,hereA0116,TMC,116-05663
7418,1 - D460 (SB),S221R2,12.110785767140788,355,-971346063,0.025709230982123705,11.989566352657407,W 400 S (W),30.0,,,378.371,378.345,hereA0116,TMC,116-05663
7418,1 - D460 (SB),S221R2,12.110785767140788,356,-971346062,0.020987127332319475,12.01527558363953,W 400 S (W),30.0,,S WEST TEMPLE,378.345,378.324,hereA0116,TMC,116-05663
7418,1 - D460 (SB),S221R2,12.110785767140788,357,971346067,0.03726152808447017,12.03626271097185,S WEST TEMPLE (N),25.0,W 400 S,,,,hereA0116,TMC,116+50354
7418,1 - D460 (SB),S221R2,12.110785767140788,358,-971346067,0.03726152808447017,12.073524239056319,S WEST TEMPLE (S),25.0,,W 400 S,,,hereA0116,TMC,116-50354
